tIF,G_if,Tcell_if,Tamb_if,loadFactor_if,pf_if,P_load_if,Q_load_if,I_load_if,Vpv_mpp_if,Ipv_mpp_if,Vdc_cmd_if,D_mppt_if,Ppv_available_if,P_meas_if,P_pred_if,V_meas_if,V_pred_if,I_meas_if,I_pred_if,T_meas_if,T_case_if,T_junction_if,absP_if,absV_if,absI_if,absT_if,P_loss_if,capHealth_if
8483,990.894553780216,45.1052437368325,26.1653909832013,0.810237030177176,0.851139563032233,7292.13327159459,4497.41584191395,11.9191447806183,740.941045940523,12.4111149846946,800,0.0738236925743466,9195.90451804768,7359.4879851975,7292.13327159459,305.049497067765,305.02,11.9211946187331,11.952796744716,36.7647660117468,36.9510125646722,42.4868590569867,67.3547136029101,0.0294970677652486,0.0316021259828467,0.186246552925361,225.529894997772,1
8484,980.325824841039,37.4939654329952,24.5542690775359,0.785791570089594,0.84751800579077,7072.12413080634,4428.98860169422,11.608930658004,758.94552476825,12.3735615812315,800,0.0513180940396879,9390.85918752001,7132.07103187446,7072.12413080634,307.387874823948,305.02,11.5943264224942,11.6417067778437,35.1747924853826,35.3283629411564,40.8461536260646,59.9469010681132,2.3678748239476,0.0473803553495067,0.153570455773789,218.72548858164,1
8485,974.326694642793,40.26922038559,25.7966867077632,0.804061605410934,0.825608565688723,7236.55444869841,4945.65766181884,12.1940766319218,752.380659177887,12.2640010376877,800,0.0595241760276415,9227.19718489376,7194.90069195992,7236.55444869841,306.266922469765,305.02,12.1433875356322,12.2285048259386,35.0727669761844,36.5777755905823,42.1162285083875,41.6537567384867,1.24692246976542,0.0851172903063411,1.50500861439789,223.810962330879,1
8486,973.918831423344,44.36930511623,27.75856739274,0.780036485432624,0.848334027714244,7020.32836889361,4381.52047108195,11.512822655201,742.681908747558,12.2077992054384,800,0.0716476140655528,9066.51161550195,7088.17787982907,7020.32836889361,304.219797057675,305.02,11.3904232047209,11.5453274281345,39.1184121391784,38.5227319407868,44.0317544658495,67.8495109354544,0.800202942325427,0.154904223413631,0.595680198391555,217.123557800834,1
8487,989.795090660805,40.2487352168418,25.819836147634,0.80072865609293,0.829928682016739,7206.55790483637,4844.17392281422,12.0803184410698,752.429116844561,12.4589600846636,800,0.0594636039442991,9374.48433330506,7195.57668262939,7206.55790483637,304.196091678954,305.02,12.1484664857264,12.1144254554529,36.8374605220051,36.5887947545046,42.1146328340186,10.9812222069786,0.823908321046417,0.0340410302735332,0.248665767500526,222.883234170198,1
8488,992.139835875925,36.5513721029647,24,0.861063590607452,0.832873310393299,7749.57231546707,5149.77102148987,12.9446426543323,761.175229290437,12.5342451544678,800,0.0485309633869536,9540.75692943455,7776.65150471774,7749.57231546707,304.341744486139,305.02,12.7828240633177,12.981189961868,35.2893916476057,34.8284518060966,40.4785830263589,27.0791892506686,0.678255513861188,0.198365898550321,0.460939841509074,239.677494292797,1
8489,1000,44.2564406486952,26.1383948845131,0.831621984285956,0.845753709612742,7484.5978585736,4721.9218896519,12.3116379481784,742.948889645511,12.5361810700703,800,0.0713138879431107,9313.74180640379,7470.38755930321,7484.5978585736,304.630147360929,305.02,12.3640972237366,12.3463980593979,36.9960068980378,36.9886612046196,42.6753068194594,14.210299270394,0.389852639071307,0.0176991643387332,0.00734569341824454,231.482407997122,1
8490,1000,38.5982271073588,24.0796416410691,0.784641727942859,0.83909122687472,7061.77555148573,4578.21546166464,11.7083583355897,756.333393777543,12.6081393539758,800,0.0545832577780715,9535.9568268127,7005.90178391736,7061.77555148573,305.20815904973,305.02,11.8399352962843,11.7414151749522,33.8474387655743,34.904808656589,40.5310516369875,55.8737675683706,0.188159049730189,0.0985201213320508,1.0573698910147,218.405429427394,1
8491,942.80205603011,36.3990176681117,25.1275796208953,0.802284660886217,0.853230143535309,7220.56194797595,4413.54867653236,11.7732423539402,761.535623706082,11.9127048185584,800,0.0480804703673978,9071.94909402733,7201.02716572844,7220.56194797595,305.286683661547,305.02,11.8462281753082,11.8064823838501,35.926866137881,35.9487793373891,41.5634665157245,19.5347822475123,0.266683661547347,0.0397457914581523,0.0219131995081483,223.316348906473,1
8492,998.233802770004,41.0928209118663,25.1069207767147,0.835269918056801,0.848092523883431,7517.42926251121,4696.53479813119,12.3315421374898,750.43243213298,12.5545177620879,800,0.0619594598337747,9421.31729846033,7469.34272355995,7517.42926251121,303.764384357556,305.02,12.4138910945316,12.3663584452801,35.7330176767654,35.9556274413438,41.6230501204072,48.0865389512674,1.25561564244373,0.0475326492515009,0.222609764578401,232.497812242616,1
8493,1000,42.1441402942269,26.3322523172429,0.78493452520743,0.848711886202461,7064.41072686687,4402.02675382087,11.5799566268281,747.945536134006,12.5633454900936,800,0.0650680798324922,9396.69817822483,7054.84471949461,7064.41072686687,303.551456376387,305.02,11.7412723098131,11.6126509427234,37.2490954466634,37.1572781788838,42.769967674843,9.56600737226836,1.46854362361341,0.128621367089739,0.0918172677796534,218.486929696914,1
8494,999.108670997744,39.5871141319869,24,0.810499410245898,0.836232833069615,7294.49469221308,4783.49461795909,12.135544671594,753.994181520785,12.584520465164,800,0.0575072730990187,9488.65520796286,7386.66253719115,7294.49469221308,303.55650852661,305.02,12.1212319981737,12.1698076091714,35.5781570743914,34.8294713351189,40.4494631563233,92.1678449780675,1.46349147339021,0.0485756109976574,0.74868573927246,225.602928625148,1
8495,960.295492373558,39.838289305283,25.1370682935877,0.805190448047278,0.842919726602263,7246.7140324255,4625.60921653059,11.9604131547029,753.400026648353,12.0926051487323,800,0.0582499666895587,9110.56904130291,7201.89687877335,7246.7140324255,306.4108881015,305.02,11.9282043718942,11.9941816340262,35.4346787820131,35.9654270628707,41.5809222401579,44.8171536521477,1.3908881014998,0.0659772621319448,0.530748280857694,224.125176260583,1
8496,1000,42.6182062926869,25.5221136466227,0.835327906567279,0.850794046362616,7517.95115910551,4643.51851006719,12.2932392449965,746.824133014649,12.5572805827947,800,0.0664698337316887,9378.08018426731,7599.42482126669,7517.95115910551,305.266916170768,305.02,12.1869646155963,12.3279474101653,37.1492557802336,36.3776607051958,42.045783524369,81.473662161181,0.246916170768486,0.140982794569034,0.771595075037752,232.513953374398,1
8497,1000,42.5210502974439,26.8261901658753,0.809985564247772,0.872239611360143,7289.87007822995,4087.54747250329,11.6272031001835,747.053955521396,12.5585250199506,800,0.0661825555982546,9381.89579166848,7311.76125585141,7289.87007822995,303.28567577528,305.02,11.8062436317083,11.6600308095944,38.0747173037439,37.6809669786007,43.340656374839,21.8911776214591,1.73432422472024,0.146212822113908,0.39375032514323,225.4598993267,1
8498,993.665109102028,39.6393218572655,26.3165274509034,0.77717376615896,0.841263640846583,6994.56389543064,4494.94848363197,11.5669750416102,753.870684146638,12.5153025301868,800,0.0576616448167019,9434.91968073404,6967.66987225023,6994.56389543064,304.217006396909,305.02,11.4738873309576,11.599632705896,37.739584678334,37.1406323490615,42.7332493624056,26.8940231804099,0.802993603091238,0.125745374938369,0.598952329272493,216.326718415381,1
8499,994.367075437338,41.3835631156688,26.2066550120142,0.829718630181406,0.836075651233012,7467.46767163265,4899.98549566195,12.425648134856,749.744681449885,12.5022149665241,800,0.0628191481876432,9373.46917749457,7480.30413166583,7467.46767163265,306.007784259492,305.02,12.6073316791012,12.4607301371826,37.3114555322358,37.0543503645815,42.6952868970405,12.8364600331824,0.987784259492344,0.14660154191856,0.257105167654352,230.952608401011,1
8500,975.804214913008,37.7841653279254,26.5973683030545,0.788481966848866,0.84418913720825,7096.3377016398,4506.0510863313,11.6946112874952,758.259056916792,12.3129738748192,800,0.0521761788540096,9336.42395816151,7108.70306583304,7096.3377016398,302.883347797776,305.02,11.849522596648,11.7276293140757,37.8525501017728,37.4264038207974,43.0262530239766,12.3653641932469,2.13665220222435,0.121893282572358,0.426146280975381,219.474361906386,1
8501,983.3862128802,42.4421496567768,24.834712351551,0.790446932743706,0.825765947581069,7114.02239469336,4859.00480493226,11.9853172481171,747.240594986895,12.3508736254753,800,0.0659492562663818,9229.07415650813,7053.35118095474,7114.02239469336,304.589113961296,305.02,11.9512771030104,12.0191560405101,36.2103654834278,35.6502860908367,41.223650914342,60.6712137386166,0.430886038704386,0.067878937499712,0.560079392591064,220.021311176084,1
8502,956.901304988797,41.6044362708479,24,0.794666831945432,0.855192080932737,7152.00148750888,4334.65485500207,11.6347003180746,749.222206001309,12.0284676056058,800,0.0634722424983633,9011.99503428728,7187.82950921938,7152.00148750888,304.911997308195,305.02,11.6708029735356,11.667549194785,33.1079550861009,34.8082925802861,40.3700662661506,35.8280217104948,0.108002691804643,0.00325377875066302,1.70033749418528,221.19592229409,1
8503,1000,39.6350871069604,25.5488526523423,0.819346517163764,0.851274091148319,7374.11865447388,4545.37148477372,12.0512468309783,753.880701448485,12.5951443057296,800,0.0576491231893935,9495.23622404835,7348.39373518211,7374.11865447388,305.165362333596,305.02,12.0695954868794,12.0852717659173,36.6392334186693,36.3738384086739,41.9729092809485,25.7249192917698,0.14536233359604,0.0156762790378959,0.265395009995402,228.0655253961,1
8504,982.422791174283,38.7722169205157,24.2911279555014,0.751948764102537,0.838410540466767,6767.53887692283,4399.48452639703,11.2296263412202,755.92182087452,12.3843869415119,800,0.0550977239068499,9361.62832724227,6798.18234618655,6767.53887692283,302.786265386354,305.02,11.2913176762704,11.2613315507315,34.5562536231751,35.0672566413092,40.5686107882466,30.6434692637185,2.23373461364628,0.0299861255388567,0.511003018134183,209.305326090398,1
8505,987.838137592154,38.1760429599027,26.6944116239496,0.823141792579481,0.845367748092597,7408.27613321533,4681.26245058536,12.1916577580529,757.33207037835,12.4600039930446,800,0.0533349120270623,9436.36062097499,7357.46386512382,7408.27613321533,305.629331124394,305.02,12.3588601854527,12.2260791227327,37.6534967332327,37.495944039581,43.0577500290976,50.8122680915085,0.609331124394316,0.132781062719936,0.157552693651738,229.121942264392,1
8506,983.358635891088,42.0547368048301,25.6289242308583,0.777338396236143,0.851046480105668,6996.04556612528,4316.51641555862,11.4364339351361,748.157020088174,12.3553970186045,800,0.0648037248897819,9243.77701544544,7139.43918907991,6996.04556612528,306.668692531549,305.02,11.4779856082393,11.4687230356776,36.12183393748,36.408546475409,41.9296878229361,143.393622954628,1.6486925315495,0.00926257256162444,0.286712537929063,216.372543282226,1
8507,955.753752033731,39.1263143625582,25.8274855294805,0.801162305915858,0.839743247622204,7210.46075324272,4662.33284302717,11.9455946261993,755.084203375369,12.0439608632028,800,0.0561447457807893,9094.20459387562,7140.21484216593,7210.46075324272,305.137208128233,305.02,12.0481192643625,11.9793212675721,35.8306485694772,36.6107806989312,42.1463106259307,70.2459110767913,0.117208128232903,0.0687979967904049,0.780132129454003,223.003940821941,1
8508,953.890308946292,40.4418811645899,25.5039832513992,0.85159255234096,0.843043416405342,7664.33297106864,4889.69729683541,12.6478206577154,751.972230105163,12.0046847831501,800,0.0600347123685467,9027.18958809488,7646.99349913208,7664.33297106864,303.513243300396,305.02,12.6918932757794,12.6835299317045,36.6642492945075,36.3367007043651,41.9763641568936,17.3394719365588,1.50675669960356,0.00836334407497041,0.327548590142406,237.04122590934,1
8509,1000,41.6361648875055,25.0580587350338,0.798724112928881,0.84922607760335,7188.51701635993,4469.65605025885,11.7762565743016,749.147151958606,12.5698240616061,800,0.0635660600517428,9416.647896373,7123.66771344851,7188.51701635993,303.567465066691,305.02,11.7422114921983,11.8095051144224,36.8090978119296,35.8825085241329,41.5004301796353,64.8493029114115,1.45253493330938,0.0672936222240352,0.926589287796723,222.325268547215,1
8510,1000,38.7242548347178,26.0585387646058,0.798164410426306,0.837695580117506,7183.47969383676,4683.28516972806,11.9299856248556,756.035275188475,12.6065643398717,800,0.0549559060144061,9531.00733987613,7210.83498718625,7183.47969383676,305.416331352629,305.02,11.9466841609387,11.9636681964933,35.318198634628,36.8758472013577,42.4767862491735,27.3552933494893,0.396331352629261,0.0169840355545396,1.55764856672965,222.169475067117,1
8511,985.394807107394,40.5090608652897,27.1046915055765,0.863770059052759,0.846356592486641,7773.93053147483,4892.175517914,12.7784609450439,751.813316523157,12.4003312970294,800,0.0602333543460533,9322.73419840561,7809.57225431129,7773.93053147483,306.496394295749,305.02,12.8624851412452,12.8145390627999,39.8857001709229,37.9770644212181,43.6872919974807,35.641722836458,1.47639429574906,0.0479460784452961,1.90863574970471,240.430841179635,1
8512,1000,38.6362017849212,27.9113720993161,0.758938990646297,0.85023531450143,6830.45091581667,4228.90985568547,11.1763890542021,756.243564677769,12.6076649014043,800,0.0546955441527888,9534.46544730079,6843.06417355428,6830.45091581667,306.786497468344,305.02,11.1034475918685,11.2079439560106,38.2807134338033,38.7323341346636,44.3281747522699,12.6132577376056,1.76649746834386,0.104496364142022,0.45162070086031,211.251059252063,1
8513,997.575831281291,42.1815517167456,27.9679992651899,0.807977595216668,0.832987211900086,7271.79835695001,4830.12170798098,12.1449231048501,747.857039414038,12.5324130220398,800,0.0651787007324522,9372.45329937666,7312.4279478517,7271.79835695001,305.08536707707,305.02,12.2202113663799,12.1792125210638,37.8772294628782,38.7923383333082,44.3952946536318,40.6295909016908,0.0653670770700501,0.0409988453161123,0.91510887042994,224.900980111857,1
8514,1000,42.7925743676514,26.3168498652985,0.804092634655664,0.838356221907056,7236.83371190097,4705.59269171975,12.009122575093,746.411665333321,12.5550452412535,800,0.0669854183333493,9371.23222685923,7272.5307928194,7236.83371190097,306.813771817956,305.02,12.1136047112713,12.0430285783491,36.9249886441343,37.1403963544148,42.7413616515665,35.6970809184259,1.7937718179561,0.070576132922211,0.215407710280523,223.819599337144,1
8515,966.742818438456,42.4307723952612,26.8128891157381,0.817261227631678,0.844341454859662,7355.3510486851,4667.5871990307,12.1192730009362,747.26750789901,12.1419810914691,800,0.065915615126238,9073.30795117905,7385.06075489147,7355.3510486851,305.581671510119,305.02,11.9396236354947,12.1534899978285,36.8327120040907,37.6480342851612,43.2719760629388,29.709706206364,0.561671510119481,0.213866362333757,0.815322281070557,227.485083979952,1
8516,994.676611778903,43.3710188898702,25.0823018513499,0.803946137798246,0.84103971842387,7235.51524018422,4654.02645173159,11.9686242455661,745.043354816012,12.4808162377759,800,0.0686958064799849,9298.74920063473,7261.80002427939,7235.51524018422,303.640891765458,305.02,12.0048625186576,12.0024159077049,36.4253609947251,35.9147697238007,41.53085250658,26.2847840951763,1.37910823454217,0.00244661095262444,0.510591270924415,223.778821861368,1
8517,968.878149348663,41.9757236425514,25.0252301244563,0.786525333520301,0.853206924162507,7078.7280016827,4327.28596471021,11.5422939301321,748.343925723545,12.1744342512957,800,0.0645700928455691,9110.66392107778,7160.9971062074,7078.7280016827,304.617084864078,305.02,11.6403709531943,11.5748819109051,35.7765779474913,35.8394603007836,41.4174525548938,82.2691045246993,0.402915135922285,0.0654890422891548,0.0628823532923022,218.929732010806,1
